REGION;COMUNA;Destino;TipoVehiculo;Catalitico;NoCatalitico
4;4102;1.0;3.0;909.0;185.0
4;4102;1.0;4.0;1498.0;65.0
4;4102;1.0;5.0;7.0;9.0
4;4102;1.0;6.0;212.0;8.0
4;4102;1.0;7.0;9096.0;698.0
4;4102;1.0;8.0;1567.0;22.0
4;4102;1.0;9.0;0.0;0.0
4;4102;2.0;1.0;61.0;0.0
4;4102;2.0;2.0;1641.0;0.0
4;4102;2.0;3.0;34.0;0.0
4;4102;2.0;4.0;103.0;0.0
4;4102;2.0;5.0;96.0;0.0
4;4102;2.0;6.0;1.0;0.0
4;4102;2.0;7.0;437.0;0.0
4;4102;2.0;8.0;41.0;6.0
4;4102;2.0;9.0;0.0;0.0
4;4102;3.0;1.0;1376.0;142.0
4;4102;3.0;2.0;289.0;10.0
4;4102;3.0;3.0;4.0;0.0
4;4102;3.0;4.0;0.0;0.0
4;4102;3.0;5.0;18.0;0.0
4;4102;3.0;6.0;148.0;3.0
4;4102;3.0;7.0;0.0;0.0
4;4103;1.0;1.0;1101.0;43.0
4;4103;1.0;2.0;381.0;9.0
4;4103;1.0;3.0;87.0;8.0
4;4103;1.0;4.0;45.0;2.0
4;4103;1.0;5.0;0.0;0.0
4;4103;1.0;6.0;18.0;0.0
4;4103;1.0;7.0;983.0;65.0
4;4103;1.0;8.0;113.0;4.0
4;4103;1.0;9.0;0.0;0.0
4;4103;2.0;1.0;30.0;0.0
4;4103;2.0;2.0;25.0;0.0
4;4103;2.0;3.0;0.0;0.0
4;4103;2.0;4.0;35.0;0.0
4;4103;2.0;5.0;0.0;0.0
4;4103;2.0;6.0;0.0;0.0
4;4103;2.0;7.0;31.0;0.0
4;4103;2.0;8.0;1.0;0.0
4;4103;2.0;9.0;0.0;0.0
4;4103;3.0;1.0;151.0;20.0
4;4103;3.0;2.0;37.0;0.0
4;4103;3.0;3.0;0.0;0.0
4;4103;3.0;4.0;0.0;0.0
4;4103;3.0;5.0;0.0;0.0
4;4103;3.0;6.0;8.0;0.0
4;4103;3.0;7.0;0.0;0.0
4;4104;1.0;1.0;1657.0;19.0
4;4104;1.0;2.0;1123.0;2.0
4;4104;1.0;3.0;38.0;6.0
4;4104;1.0;4.0;152.0;0.0
4;4104;1.0;5.0;0.0;0.0
4;4104;1.0;6.0;34.0;0.0
4;4104;1.0;7.0;1562.0;35.0
4;4104;1.0;8.0;30.0;3.0
4;4104;1.0;9.0;0.0;0.0
4;4104;2.0;1.0;1.0;0.0
4;4104;2.0;2.0;25.0;0.0
4;4104;2.0;3.0;1.0;0.0
4;4104;2.0;4.0;33.0;0.0
4;4104;2.0;5.0;0.0;0.0
4;4104;2.0;6.0;0.0;0.0
4;4104;2.0;7.0;46.0;0.0
4;4104;2.0;8.0;0.0;0.0
4;4104;2.0;9.0;0.0;0.0
4;4104;3.0;1.0;241.0;10.0
4;4104;3.0;2.0;149.0;2.0
4;4104;3.0;3.0;0.0;0.0
4;4104;3.0;4.0;0.0;0.0
4;4104;3.0;5.0;0.0;0.0
4;4104;3.0;6.0;32.0;0.0
4;4104;3.0;7.0;0.0;0.0
4;4105;1.0;1.0;483.0;50.0
4;4105;1.0;2.0;191.0;14.0
4;4105;1.0;3.0;26.0;12.0
4;4105;1.0;4.0;31.0;1.0
4;4105;1.0;5.0;1.0;0.0
4;4105;1.0;6.0;28.0;0.0
4;4105;1.0;7.0;415.0;48.0
4;4105;1.0;8.0;69.0;0.0
4;4105;1.0;9.0;0.0;0.0
4;4105;2.0;1.0;0.0;0.0
4;4105;2.0;2.0;5.0;0.0
4;4105;2.0;3.0;0.0;0.0
4;4105;2.0;4.0;7.0;0.0
4;4105;2.0;5.0;0.0;0.0
4;4105;2.0;6.0;0.0;0.0
4;4105;2.0;7.0;31.0;0.0
4;4105;2.0;8.0;5.0;0.0
4;4105;2.0;9.0;0.0;0.0
4;4105;3.0;1.0;35.0;7.0
4;4105;3.0;2.0;1.0;0.0
4;4105;3.0;3.0;0.0;0.0
4;4105;3.0;4.0;0.0;0.0
4;4105;3.0;5.0;0.0;0.0
4;4105;3.0;6.0;0.0;0.0
4;4105;3.0;7.0;0.0;0.0
4;4106;1.0;1.0;2407.0;232.0
4;4106;1.0;2.0;683.0;32.0
4;4106;1.0;3.0;156.0;25.0
4;4106;1.0;4.0;152.0;26.0
4;4106;1.0;5.0;2.0;1.0
4;4106;1.0;6.0;252.0;3.0
4;4106;1.0;7.0;1582.0;195.0
4;4106;1.0;8.0;211.0;6.0
4;4106;1.0;9.0;0.0;0.0
4;4106;2.0;1.0;55.0;0.0
4;4106;2.0;2.0;96.0;0.0
4;4106;2.0;3.0;6.0;0.0
4;4106;2.0;4.0;23.0;0.0
4;4106;2.0;5.0;30.0;0.0
4;4106;2.0;6.0;0.0;0.0
4;4106;2.0;7.0;25.0;1.0
4;4106;2.0;8.0;44.0;3.0
4;4106;2.0;9.0;0.0;0.0
4;4106;3.0;1.0;197.0;43.0
4;4106;3.0;2.0;12.0;0.0
4;4106;3.0;3.0;0.0;0.0
4;4106;3.0;4.0;0.0;0.0
4;4106;3.0;5.0;0.0;0.0
4;4106;3.0;6.0;6.0;0.0
4;4106;3.0;7.0;0.0;0.0
4;4201;1.0;1.0;3376.0;168.0
4;4201;1.0;2.0;1053.0;40.0
4;4201;1.0;3.0;120.0;32.0
4;4201;1.0;4.0;213.0;17.0
4;4201;1.0;5.0;1.0;1.0
4;4201;1.0;6.0;58.0;0.0
4;4201;1.0;7.0;2395.0;265.0
4;4201;1.0;8.0;191.0;8.0
4;4201;1.0;9.0;0.0;0.0
4;4201;2.0;1.0;57.0;0.0
4;4201;2.0;2.0;208.0;0.0
4;4201;2.0;3.0;0.0;0.0
4;4201;2.0;4.0;38.0;0.0
4;4201;2.0;5.0;25.0;0.0
4;4201;2.0;6.0;0.0;0.0
4;4201;2.0;7.0;38.0;5.0
4;4201;2.0;8.0;9.0;0.0
4;4201;2.0;9.0;0.0;0.0
4;4201;3.0;1.0;353.0;62.0
4;4201;3.0;2.0;111.0;0.0
4;4201;3.0;3.0;2.0;0.0
4;4201;3.0;4.0;0.0;0.0
4;4201;3.0;5.0;4.0;2.0
4;4201;3.0;6.0;56.0;0.0
4;4201;3.0;7.0;0.0;0.0
4;4202;1.0;1.0;634.0;49.0
4;4202;1.0;2.0;173.0;11.0
4;4202;1.0;3.0;28.0;2.0
4;4202;1.0;4.0;78.0;6.0
4;4202;1.0;5.0;0.0;0.0
4;4202;1.0;6.0;7.0;0.0
4;4202;1.0;7.0;735.0;97.0
4;4202;1.0;8.0;23.0;0.0
4;4202;1.0;9.0;0.0;0.0
4;4202;2.0;1.0;8.0;0.0
4;4202;2.0;2.0;4.0;0.0
4;4202;2.0;3.0;1.0;0.0
4;4202;2.0;4.0;19.0;0.0
4;4202;2.0;5.0;2.0;0.0
4;4202;2.0;6.0;0.0;0.0
4;4202;2.0;7.0;21.0;1.0
4;4202;2.0;8.0;0.0;0.0
4;4202;2.0;9.0;0.0;0.0
4;4202;3.0;1.0;127.0;17.0
4;4202;3.0;2.0;22.0;0.0
4;4202;3.0;3.0;0.0;0.0
4;4202;3.0;4.0;0.0;0.0
4;4202;3.0;5.0;0.0;0.0
4;4202;3.0;6.0;0.0;0.0
4;4202;3.0;7.0;0.0;0.0
4;4203;1.0;1.0;2391.0;81.0
4;4203;1.0;2.0;875.0;12.0
4;4203;1.0;3.0;86.0;12.0
4;4203;1.0;4.0;205.0;7.0
4;4203;1.0;5.0;0.0;1.0
4;4203;1.0;6.0;28.0;0.0
4;4203;1.0;7.0;1558.0;124.0
4;4203;1.0;8.0;158.0;3.0
4;4203;1.0;9.0;0.0;0.0
4;4203;2.0;1.0;17.0;0.0
4;4203;2.0;2.0;124.0;0.0
4;4203;2.0;3.0;15.0;0.0
4;4203;2.0;4.0;53.0;0.0
4;4203;2.0;5.0;16.0;0.0
4;4203;2.0;6.0;0.0;0.0
4;4203;2.0;7.0;35.0;3.0
4;4203;2.0;8.0;0.0;0.0
4;4203;2.0;9.0;0.0;0.0
4;4203;3.0;1.0;285.0;24.0
4;4203;3.0;2.0;76.0;0.0
4;4203;3.0;3.0;0.0;0.0
4;4203;3.0;4.0;0.0;0.0
4;4203;3.0;5.0;0.0;0.0
4;4203;3.0;6.0;26.0;0.0
4;4203;3.0;7.0;0.0;0.0
4;4204;1.0;1.0;2348.0;106.0
4;4204;1.0;2.0;728.0;23.0
4;4204;1.0;3.0;162.0;24.0
4;4204;1.0;4.0;128.0;7.0
4;4204;1.0;5.0;1.0;0.0
4;4204;1.0;6.0;56.0;1.0
4;4204;1.0;7.0;2223.0;147.0
4;4204;1.0;8.0;160.0;3.0
4;4204;1.0;9.0;0.0;0.0
4;4204;2.0;1.0;35.0;0.0
4;4204;2.0;2.0;52.0;0.0
4;4204;2.0;3.0;14.0;0.0
4;4204;2.0;4.0;113.0;0.0
4;4204;2.0;5.0;15.0;0.0
4;4204;2.0;6.0;0.0;0.0
4;4204;2.0;7.0;118.0;2.0
4;4204;2.0;8.0;25.0;1.0
4;4204;2.0;9.0;0.0;0.0
4;4204;3.0;1.0;363.0;32.0
4;4204;3.0;2.0;167.0;1.0
4;4204;3.0;3.0;1.0;0.0
4;4204;3.0;4.0;0.0;0.0
4;4204;3.0;5.0;10.0;1.0
4;4204;3.0;6.0;20.0;0.0
4;4204;3.0;7.0;0.0;0.0
4;4301;1.0;1.0;10130.0;700.0
4;4301;1.0;2.0;3232.0;102.0
4;4301;1.0;3.0;292.0;74.0
4;4301;1.0;4.0;450.0;59.0
4;4301;1.0;5.0;3.0;0.0
4;4301;1.0;6.0;413.0;11.0
4;4301;1.0;7.0;6223.0;772.0
4;4301;1.0;8.0;784.0;11.0
4;4301;1.0;9.0;0.0;0.0
4;4301;2.0;1.0;33.0;0.0
4;4301;2.0;2.0;1056.0;0.0
4;4301;2.0;3.0;21.0;0.0
4;4301;2.0;4.0;168.0;0.0
4;4301;2.0;5.0;99.0;0.0
4;4301;2.0;6.0;0.0;0.0
4;4301;2.0;7.0;220.0;0.0
4;4301;2.0;8.0;81.0;21.0
4;4301;2.0;9.0;0.0;0.0
4;4301;3.0;1.0;877.0;130.0
4;4301;3.0;2.0;104.0;4.0
4;4301;3.0;3.0;0.0;0.0
4;4301;3.0;4.0;0.0;0.0
4;4301;3.0;5.0;27.0;5.0
4;4301;3.0;6.0;88.0;4.0
4;4301;3.0;7.0;0.0;0.0
4;4302;1.0;1.0;801.0;100.0
4;4302;1.0;2.0;216.0;15.0
4;4302;1.0;3.0;62.0;13.0
4;4302;1.0;4.0;48.0;8.0
4;4302;1.0;5.0;0.0;0.0
4;4302;1.0;6.0;80.0;2.0
4;4302;1.0;7.0;983.0;185.0
4;4302;1.0;8.0;64.0;2.0
4;4302;1.0;9.0;0.0;0.0
4;4302;2.0;1.0;19.0;0.0
4;4302;2.0;2.0;11.0;0.0
4;4302;2.0;3.0;6.0;0.0
4;4302;2.0;4.0;5.0;0.0
4;4302;2.0;5.0;4.0;0.0
4;4302;2.0;6.0;0.0;0.0
4;4302;2.0;7.0;77.0;3.0
4;4302;2.0;8.0;6.0;0.0
4;4302;2.0;9.0;0.0;0.0
4;4302;3.0;1.0;123.0;14.0
4;4302;3.0;2.0;12.0;1.0
4;4302;3.0;3.0;0.0;0.0
4;4302;3.0;4.0;0.0;0.0
4;4302;3.0;5.0;0.0;1.0
4;4302;3.0;6.0;18.0;4.0
4;4302;3.0;7.0;0.0;0.0
4;4303;1.0;1.0;2249.0;218.0
4;4303;1.0;2.0;537.0;29.0
4;4303;1.0;3.0;70.0;20.0
4;4303;1.0;4.0;109.0;12.0
4;4303;1.0;5.0;0.0;0.0
4;4303;1.0;6.0;228.0;4.0
4;4303;1.0;7.0;1897.0;348.0
4;4303;1.0;8.0;171.0;1.0
4;4303;1.0;9.0;0.0;0.0
4;4303;2.0;1.0;26.0;0.0
4;4303;2.0;2.0;19.0;0.0
4;4303;2.0;3.0;0.0;0.0
4;4303;2.0;4.0;46.0;0.0
4;4303;2.0;5.0;35.0;0.0
4;4303;2.0;6.0;0.0;0.0
4;4303;2.0;7.0;73.0;5.0
4;4303;2.0;8.0;18.0;0.0
4;4303;2.0;9.0;0.0;0.0
4;4303;3.0;1.0;212.0;37.0
4;4303;3.0;2.0;8.0;0.0
4;4303;3.0;3.0;0.0;0.0
4;4303;3.0;4.0;0.0;0.0
4;4303;3.0;5.0;15.0;0.0
4;4303;3.0;6.0;19.0;2.0
4;4303;3.0;7.0;0.0;0.0
4;4304;1.0;1.0;1069.0;81.0
4;4304;1.0;2.0;320.0;11.0
4;4304;1.0;3.0;31.0;13.0
4;4304;1.0;4.0;42.0;4.0
4;4304;1.0;5.0;1.0;1.0
4;4304;1.0;6.0;82.0;1.0
4;4304;1.0;7.0;1172.0;167.0
4;4304;1.0;8.0;87.0;3.0
4;4304;1.0;9.0;0.0;0.0
4;4304;2.0;1.0;2.0;0.0
4;4304;2.0;2.0;40.0;0.0
4;4304;2.0;3.0;0.0;0.0
4;4304;2.0;4.0;4.0;0.0
4;4304;2.0;5.0;15.0;0.0
4;4304;2.0;6.0;0.0;0.0
4;4304;2.0;7.0;17.0;1.0
4;4304;2.0;8.0;5.0;2.0
4;4304;2.0;9.0;0.0;0.0
4;4304;3.0;1.0;101.0;23.0
4;4304;3.0;2.0;19.0;0.0
4;4304;3.0;3.0;0.0;0.0
4;4304;3.0;4.0;0.0;0.0
4;4304;3.0;5.0;4.0;0.0
4;4304;3.0;6.0;4.0;0.0
4;4304;3.0;7.0;0.0;0.0
4;4305;1.0;1.0;1102.0;86.0
4;4305;1.0;2.0;582.0;10.0
4;4305;1.0;3.0;54.0;15.0
4;4305;1.0;4.0;93.0;6.0
4;4305;1.0;5.0;0.0;0.0
4;4305;1.0;6.0;43.0;1.0
4;4305;1.0;7.0;1131.0;102.0
4;4305;1.0;8.0;114.0;2.0
4;4305;1.0;9.0;0.0;0.0
4;4305;2.0;1.0;0.0;0.0
4;4305;2.0;2.0;27.0;0.0
4;4305;2.0;3.0;0.0;0.0
4;4305;2.0;4.0;8.0;0.0
4;4305;2.0;5.0;6.0;0.0
4;4305;2.0;6.0;0.0;0.0
4;4305;2.0;7.0;27.0;0.0
4;4305;2.0;8.0;6.0;1.0
4;4305;2.0;9.0;0.0;0.0
4;4305;3.0;1.0;236.0;29.0
4;4305;3.0;2.0;164.0;0.0
4;4305;3.0;3.0;0.0;0.0
4;4305;3.0;4.0;0.0;0.0
4;4305;3.0;5.0;3.0;0.0
4;4305;3.0;6.0;43.0;0.0
4;4305;3.0;7.0;0.0;0.0
5;5101;1.0;1.0;30310.0;1777.0
5;5101;1.0;2.0;9856.0;350.0
5;5101;1.0;3.0;507.0;107.0
5;5101;1.0;4.0;2430.0;194.0
5;5101;1.0;5.0;12.0;2.0
5;5101;1.0;6.0;221.0;6.0
5;5101;1.0;7.0;6206.0;659.0
5;5101;1.0;8.0;1416.0;45.0
5;5101;1.0;9.0;0.0;0.0
5;5101;2.0;1.0;125.0;0.0
5;5101;2.0;2.0;2301.0;0.0
5;5101;2.0;3.0;79.0;0.0
5;5101;2.0;4.0;157.0;0.0
5;5101;2.0;5.0;150.0;0.0
5;5101;2.0;6.0;0.0;0.0
5;5101;2.0;7.0;976.0;29.0
5;5101;2.0;8.0;32.0;1.0
5;5101;2.0;9.0;0.0;0.0
5;5101;3.0;1.0;913.0;107.0
5;5101;3.0;2.0;400.0;50.0
5;5101;3.0;3.0;1.0;1.0
5;5101;3.0;4.0;0.0;0.0
5;5101;3.0;5.0;4.0;0.0
5;5101;3.0;6.0;176.0;10.0
5;5101;3.0;7.0;0.0;0.0
5;5102;1.0;1.0;3628.0;259.0
5;5102;1.0;2.0;1005.0;26.0
5;5102;1.0;3.0;201.0;18.0
5;5102;1.0;4.0;553.0;15.0
5;5102;1.0;5.0;2.0;1.0
5;5102;1.0;6.0;50.0;0.0
5;5102;1.0;7.0;1548.0;160.0
5;5102;1.0;8.0;223.0;4.0
5;5102;1.0;9.0;0.0;0.0
5;5102;2.0;1.0;52.0;0.0
5;5102;2.0;2.0;45.0;0.0
5;5102;2.0;3.0;13.0;0.0
5;5102;2.0;4.0;69.0;0.0
5;5102;2.0;5.0;19.0;0.0
5;5102;2.0;6.0;0.0;0.0
5;5102;2.0;7.0;80.0;1.0
5;5102;2.0;8.0;5.0;0.0
5;5102;2.0;9.0;0.0;0.0
5;5102;3.0;1.0;399.0;44.0
5;5102;3.0;2.0;410.0;19.0
5;5102;3.0;3.0;1.0;0.0
5;5102;3.0;4.0;0.0;0.0
5;5102;3.0;5.0;4.0;0.0
5;5102;3.0;6.0;36.0;1.0
5;5102;3.0;7.0;0.0;0.0
5;5103;1.0;1.0;7943.0;274.0
5;5103;1.0;2.0;3932.0;50.0
5;5103;1.0;3.0;311.0;39.0
5;5103;1.0;4.0;590.0;23.0
5;5103;1.0;5.0;10.0;1.0
5;5103;1.0;6.0;36.0;0.0
5;5103;1.0;7.0;2820.0;151.0
5;5103;1.0;8.0;496.0;10.0
5;5103;1.0;9.0;0.0;0.0
5;5103;2.0;1.0;3.0;0.0
5;5103;2.0;2.0;226.0;0.0
5;5103;2.0;3.0;14.0;0.0
5;5103;2.0;4.0;153.0;0.0
5;5103;2.0;5.0;50.0;0.0
5;5103;2.0;6.0;0.0;0.0
5;5103;2.0;7.0;280.0;3.0
5;5103;2.0;8.0;9.0;0.0
5;5103;2.0;9.0;0.0;0.0
5;5103;3.0;1.0;742.0;61.0
5;5103;3.0;2.0;217.0;7.0
5;5103;3.0;3.0;0.0;0.0
5;5103;3.0;4.0;0.0;0.0
5;5103;3.0;5.0;0.0;1.0
5;5103;3.0;6.0;101.0;8.0
5;5103;3.0;7.0;0.0;0.0
5;5105;1.0;1.0;7013.0;197.0
5;5105;1.0;2.0;3189.0;34.0
5;5105;1.0;3.0;827.0;20.0
5;5105;1.0;4.0;422.0;16.0
5;5105;1.0;5.0;3.0;1.0
5;5105;1.0;6.0;41.0;6.0
5;5105;1.0;7.0;2190.0;116.0
5;5105;1.0;8.0;254.0;7.0
5;5105;1.0;9.0;0.0;0.0
5;5105;2.0;1.0;0.0;0.0
5;5105;2.0;2.0;80.0;0.0
5;5105;2.0;3.0;0.0;0.0
5;5105;2.0;4.0;28.0;0.0
5;5105;2.0;5.0;15.0;0.0
5;5105;2.0;6.0;0.0;0.0
5;5105;2.0;7.0;7.0;4.0
5;5105;2.0;8.0;1.0;0.0
5;5105;2.0;9.0;0.0;0.0
5;5105;3.0;1.0;184.0;26.0
5;5105;3.0;2.0;130.0;4.0
5;5105;3.0;3.0;0.0;0.0
5;5105;3.0;4.0;0.0;0.0
5;5105;3.0;5.0;2.0;0.0
5;5105;3.0;6.0;56.0;0.0
5;5105;3.0;7.0;0.0;0.0
5;5107;1.0;1.0;6035.0;139.0
5;5107;1.0;2.0;3408.0;25.0
5;5107;1.0;3.0;205.0;24.0
5;5107;1.0;4.0;344.0;14.0
5;5107;1.0;5.0;1.0;2.0
5;5107;1.0;6.0;33.0;1.0
5;5107;1.0;7.0;1575.0;67.0
5;5107;1.0;8.0;164.0;5.0
5;5107;1.0;9.0;0.0;0.0
5;5107;2.0;1.0;4.0;0.0
5;5107;2.0;2.0;247.0;0.0
5;5107;2.0;3.0;1.0;0.0
5;5107;2.0;4.0;52.0;0.0
5;5107;2.0;5.0;17.0;0.0
5;5107;2.0;6.0;0.0;0.0
5;5107;2.0;7.0;154.0;3.0
5;5107;2.0;8.0;2.0;0.0
5;5107;2.0;9.0;0.0;0.0
5;5107;3.0;1.0;172.0;7.0
5;5107;3.0;2.0;239.0;1.0
5;5107;3.0;3.0;0.0;0.0
5;5107;3.0;4.0;0.0;0.0
5;5107;3.0;5.0;2.0;0.0
5;5107;3.0;6.0;34.0;0.0
5;5107;3.0;7.0;0.0;0.0
5;5109;1.0;1.0;47084.0;2186.0
5;5109;1.0;2.0;18980.0;372.0
5;5109;1.0;3.0;1165.0;170.0
5;5109;1.0;4.0;2771.0;161.0
5;5109;1.0;5.0;22.0;4.0
5;5109;1.0;6.0;214.0;7.0
5;5109;1.0;7.0;8408.0;782.0
5;5109;1.0;8.0;2635.0;54.0
5;5109;1.0;9.0;0.0;0.0
5;5109;2.0;1.0;128.0;0.0
5;5109;2.0;2.0;1336.0;0.0
5;5109;2.0;3.0;207.0;0.0
5;5109;2.0;4.0;244.0;0.0
5;5109;2.0;5.0;229.0;0.0
5;5109;2.0;6.0;0.0;0.0
5;5109;2.0;7.0;335.0;5.0
5;5109;2.0;8.0;8.0;0.0
5;5109;2.0;9.0;0.0;0.0
5;5109;3.0;1.0;1039.0;110.0
5;5109;3.0;2.0;139.0;6.0
5;5109;3.0;3.0;0.0;1.0
5;5109;3.0;4.0;0.0;0.0
5;5109;3.0;5.0;0.0;0.0
5;5109;3.0;6.0;163.0;9.0
5;5109;3.0;7.0;0.0;0.0
5;5301;1.0;1.0;8270.0;377.0
5;5301;1.0;2.0;3296.0;65.0
5;5301;1.0;3.0;198.0;41.0
5;5301;1.0;4.0;437.0;23.0
5;5301;1.0;5.0;3.0;2.0
5;5301;1.0;6.0;132.0;2.0
5;5301;1.0;7.0;2160.0;169.0
5;5301;1.0;8.0;893.0;18.0
5;5301;1.0;9.0;0.0;0.0
5;5301;2.0;1.0;42.0;0.0
5;5301;2.0;2.0;441.0;0.0
5;5301;2.0;3.0;53.0;0.0
5;5301;2.0;4.0;155.0;0.0
5;5301;2.0;5.0;64.0;0.0
5;5301;2.0;6.0;0.0;0.0
5;5301;2.0;7.0;405.0;2.0
5;5301;2.0;8.0;8.0;0.0
5;5301;2.0;9.0;0.0;0.0
5;5301;3.0;1.0;280.0;38.0
5;5301;3.0;2.0;280.0;10.0
5;5301;3.0;3.0;0.0;0.0
5;5301;3.0;4.0;0.0;0.0
5;5301;3.0;5.0;2.0;0.0
5;5301;3.0;6.0;66.0;1.0
5;5301;3.0;7.0;0.0;0.0
5;5302;1.0;1.0;2623.0;152.0
5;5302;1.0;2.0;1048.0;27.0
5;5302;1.0;3.0;73.0;20.0
5;5302;1.0;4.0;377.0;11.0
5;5302;1.0;5.0;1.0;0.0
5;5302;1.0;6.0;76.0;2.0
5;5302;1.0;7.0;2641.0;92.0
5;5302;1.0;8.0;303.0;19.0
5;5302;1.0;9.0;0.0;0.0
5;5302;2.0;1.0;10.0;0.0
5;5302;2.0;2.0;109.0;0.0
5;5302;2.0;3.0;8.0;0.0
5;5302;2.0;4.0;56.0;0.0
5;5302;2.0;5.0;15.0;0.0
5;5302;2.0;6.0;0.0;0.0
5;5302;2.0;7.0;83.0;7.0
5;5302;2.0;8.0;3.0;0.0
5;5302;2.0;9.0;0.0;0.0
5;5302;3.0;1.0;355.0;28.0
5;5302;3.0;2.0;317.0;4.0
5;5302;3.0;3.0;0.0;0.0
5;5302;3.0;4.0;0.0;0.0
5;5302;3.0;5.0;17.0;6.0
5;5302;3.0;6.0;26.0;0.0
5;5302;3.0;7.0;0.0;0.0
5;5303;1.0;1.0;1509.0;94.0
5;5303;1.0;2.0;635.0;14.0
5;5303;1.0;3.0;54.0;7.0
5;5303;1.0;4.0;162.0;3.0
5;5303;1.0;5.0;1.0;0.0
5;5303;1.0;6.0;86.0;3.0
5;5303;1.0;7.0;651.0;73.0
5;5303;1.0;8.0;166.0;0.0
5;5303;1.0;9.0;0.0;0.0
5;5303;2.0;1.0;0.0;0.0
5;5303;2.0;2.0;58.0;0.0
5;5303;2.0;3.0;4.0;0.0
5;5303;2.0;4.0;54.0;0.0
5;5303;2.0;5.0;6.0;0.0
5;5303;2.0;6.0;0.0;0.0
5;5303;2.0;7.0;34.0;3.0
5;5303;2.0;8.0;3.0;0.0
5;5303;2.0;9.0;0.0;0.0
5;5303;3.0;1.0;202.0;42.0
5;5303;3.0;2.0;78.0;9.0
5;5303;3.0;3.0;1.0;0.0
5;5303;3.0;4.0;0.0;0.0
5;5303;3.0;5.0;21.0;5.0
5;5303;3.0;6.0;21.0;0.0
5;5303;3.0;7.0;0.0;0.0
5;5304;1.0;1.0;2492.0;163.0
5;5304;1.0;2.0;984.0;23.0
5;5304;1.0;3.0;110.0;22.0
5;5304;1.0;4.0;201.0;13.0
5;5304;1.0;5.0;0.0;1.0
5;5304;1.0;6.0;73.0;2.0
5;5304;1.0;7.0;1205.0;115.0
5;5304;1.0;8.0;364.0;9.0
5;5304;1.0;9.0;0.0;0.0
5;5304;2.0;1.0;6.0;0.0
5;5304;2.0;2.0;116.0;0.0
5;5304;2.0;3.0;10.0;0.0
5;5304;2.0;4.0;37.0;0.0
5;5304;2.0;5.0;29.0;0.0
5;5304;2.0;6.0;0.0;0.0
5;5304;2.0;7.0;37.0;6.0
5;5304;2.0;8.0;2.0;0.0
5;5304;2.0;9.0;0.0;0.0
5;5304;3.0;1.0;165.0;55.0
5;5304;3.0;2.0;29.0;2.0
5;5304;3.0;3.0;0.0;0.0
5;5304;3.0;4.0;0.0;0.0
5;5304;3.0;5.0;27.0;3.0
5;5304;3.0;6.0;12.0;0.0
5;5304;3.0;7.0;0.0;0.0
5;5401;1.0;1.0;3682.0;285.0
5;5401;1.0;2.0;1010.0;27.0
5;5401;1.0;3.0;138.0;27.0
5;5401;1.0;4.0;387.0;34.0
5;5401;1.0;5.0;1.0;1.0
5;5401;1.0;6.0;58.0;5.0
5;5401;1.0;7.0;1902.0;217.0
5;5401;1.0;8.0;200.0;3.0
5;5401;1.0;9.0;0.0;0.0
5;5401;2.0;1.0;112.0;0.0
5;5401;2.0;2.0;79.0;0.0
5;5401;2.0;3.0;17.0;0.0
5;5401;2.0;4.0;73.0;0.0
5;5401;2.0;5.0;23.0;0.0
5;5401;2.0;6.0;0.0;0.0
5;5401;2.0;7.0;40.0;2.0
5;5401;2.0;8.0;6.0;0.0
5;5401;2.0;9.0;0.0;0.0
5;5401;3.0;1.0;442.0;64.0
5;5401;3.0;2.0;65.0;2.0
5;5401;3.0;3.0;1.0;0.0
5;5401;3.0;4.0;0.0;0.0
5;5401;3.0;5.0;3.0;0.0
5;5401;3.0;6.0;54.0;0.0
5;5401;3.0;7.0;0.0;0.0
5;5402;1.0;1.0;2286.0;142.0
5;5402;1.0;2.0;569.0;18.0
5;5402;1.0;3.0;58.0;14.0
5;5402;1.0;4.0;129.0;8.0
5;5402;1.0;5.0;0.0;1.0
5;5402;1.0;6.0;53.0;0.0
5;5402;1.0;7.0;1436.0;166.0
5;5402;1.0;8.0;78.0;0.0
5;5402;1.0;9.0;0.0;0.0
5;5402;2.0;1.0;33.0;0.0
5;5402;2.0;2.0;60.0;0.0
5;5402;2.0;3.0;0.0;0.0
5;5402;2.0;4.0;53.0;0.0
5;5402;2.0;5.0;19.0;0.0
5;5402;2.0;6.0;0.0;0.0
5;5402;2.0;7.0;26.0;2.0
5;5402;2.0;8.0;21.0;0.0
5;5402;2.0;9.0;0.0;0.0
5;5402;3.0;1.0;329.0;43.0
5;5402;3.0;2.0;45.0;9.0
5;5402;3.0;3.0;3.0;0.0
5;5402;3.0;4.0;0.0;0.0
5;5402;3.0;5.0;10.0;0.0
5;5402;3.0;6.0;6.0;0.0
5;5402;3.0;7.0;0.0;0.0
5;5403;1.0;1.0;8043.0;69.0
5;5403;1.0;2.0;4844.0;9.0
5;5403;1.0;3.0;178.0;7.0
5;5403;1.0;4.0;293.0;8.0
5;5403;1.0;5.0;2.0;1.0
5;5403;1.0;6.0;18.0;0.0
5;5403;1.0;7.0;2183.0;37.0
5;5403;1.0;8.0;82.0;1.0
5;5403;1.0;9.0;0.0;0.0
5;5403;2.0;1.0;1.0;0.0
5;5403;2.0;2.0;15.0;0.0
5;5403;2.0;3.0;0.0;0.0
5;5403;2.0;4.0;21.0;0.0
